,topic_id,query,result,persona
124,394,"I want you to formulate queries about a specific topic. When writing the queries write them in the style of Mr. John Doe who wants to identify relevant document for the specific topic, to fulfill their goal of inform about legal inquiries. 
When creating the queries think of what Mr. John Doe is interested in given their profession lawyer. What information does Mr. John Doe need to fulfill their goal of inform about legal inquiries?. 
Make sure the queries are as realistic as possible. That means that when writing the queries use words that are realistic given that Mr. John Doe is 55 years old. 
Also add here roughly to the length of 4 words, as it would be unrealistic for Mr. John Doe to write different length queries. 
Formulate your words english as a native speaker, uses legal terms in latin. When writing the Queries also remember that Mr. John Doe is male. 
Format the queries as one python dictionary, where the keys are `keywords`, `questions` and `queries`. Write them with the following steps:

1. (keywords): Identify important keywords that fit to what Mr. John Doe needs to know to reach their goal of inform about legal inquiries about the topic. Remember that the topic itself is not a keyword but has to appear in all queries and do not find more than 3 keywords!!
2. (Questions):  Try to formulate questions that are as realistic as possible given the description of Mr. John Doe and the topic. Use the keywords to formulate the questions. Remember that the topic itself is not a keyword but has to appear in all queries!!
3. (Queries): Rewrite the questions and consider that they have to fit roughly into 4 words and that they’re not formulated as a question and without a question mark. Remeber that each query has to speak for itself. 

Use the following framework for the dictionary: 

{
""keywords"": [""keyword 1"", ""keyword 2"", ""keyword 3""],
""questions"" : {
1 : ""question 1"", 
2: ""question 2"", 
3: ""question 3"",
... ; ..., 
n : ""question n""
},
""queries"" : {
1 : ""querie 1"", 
2 : ""querie 2"", 
3 : ""querie 3"",
... : ...,
n :  ""querie n""
}
}

Please generate 10 search queries that could have been written by Mr. John Doe to do research on the following.
Topic: home schooling.
Description: Identify documents that discuss the education of children at home (home schooling).","{'keywords': ['home schooling', 'education', 'children'], 'questions': {'1': 'What is home schooling?', '2': 'How to educate children at home?', '3': 'What are the legal requirements?', '4': 'What are the benefits?', '5': 'What are the drawbacks?', '6': 'How to ensure socialization?', '7': 'What are the costs?', '8': 'What are the curriculums?', '9': 'What are the resources?', '10': 'What are the success rates?'}, 'queries': {'1': 'Define home schooling', '2': 'Educate children at home', '3': 'Legal requirements for home schooling', '4': 'Benefits of home schooling', '5': 'Drawbacks of home schooling', '6': 'Ensure socialization in home schooling', '7': 'Costs of home schooling', '8': 'Curriculums for home schooling', '9': 'Resources for home schooling', '10': 'Success rates of home schooling'}}",Mr. John Doe
125,399,"I want you to formulate queries about a specific topic. When writing the queries write them in the style of Mr. John Doe who wants to identify relevant document for the specific topic, to fulfill their goal of inform about legal inquiries. 
When creating the queries think of what Mr. John Doe is interested in given their profession lawyer. What information does Mr. John Doe need to fulfill their goal of inform about legal inquiries?. 
Make sure the queries are as realistic as possible. That means that when writing the queries use words that are realistic given that Mr. John Doe is 55 years old. 
Also add here roughly to the length of 4 words, as it would be unrealistic for Mr. John Doe to write different length queries. 
Formulate your words english as a native speaker, uses legal terms in latin. When writing the Queries also remember that Mr. John Doe is male. 
Format the queries as one python dictionary, where the keys are `keywords`, `questions` and `queries`. Write them with the following steps:

1. (keywords): Identify important keywords that fit to what Mr. John Doe needs to know to reach their goal of inform about legal inquiries about the topic. Remember that the topic itself is not a keyword but has to appear in all queries and do not find more than 3 keywords!!
2. (Questions):  Try to formulate questions that are as realistic as possible given the description of Mr. John Doe and the topic. Use the keywords to formulate the questions. Remember that the topic itself is not a keyword but has to appear in all queries!!
3. (Queries): Rewrite the questions and consider that they have to fit roughly into 4 words and that they’re not formulated as a question and without a question mark. Remeber that each query has to speak for itself. 

Use the following framework for the dictionary: 

{
""keywords"": [""keyword 1"", ""keyword 2"", ""keyword 3""],
""questions"" : {
1 : ""question 1"", 
2: ""question 2"", 
3: ""question 3"",
... ; ..., 
n : ""question n""
},
""queries"" : {
1 : ""querie 1"", 
2 : ""querie 2"", 
3 : ""querie 3"",
... : ...,
n :  ""querie n""
}
}

Please generate 10 search queries that could have been written by Mr. John Doe to do research on the following.
Topic: oceanographic vessels.
Description: Identify documents that discuss the activities or equipment of oceanographic vessels.","{'keywords': ['oceanographic vessels', 'activities', 'equipment'], 'questions': {'1': 'What are oceanographic vessels?', '2': 'What activities do they perform?', '3': 'What equipment do they use?', '4': 'What is their purpose?', '5': 'What are their capabilities?', '6': 'What is their history?', '7': 'What are their legal requirements?', '8': 'What are their safety standards?', '9': 'What are their environmental impacts?', '10': 'What are their research applications?'}, 'queries': {'1': 'Define oceanographic vessels', '2': 'List vessel activities', '3': 'Describe vessel equipment', '4': 'Explain vessel purpose', '5': 'Detail vessel capabilities', '6': 'Explore vessel history', '7': 'Review vessel legalities', '8': 'Examine vessel safety', '9': 'Assess vessel environment', '10': 'Investigate vessel research'}}",Mr. John Doe
126,393,"I want you to formulate queries about a specific topic. When writing the queries write them in the style of Mr. John Doe who wants to identify relevant document for the specific topic, to fulfill their goal of inform about legal inquiries. 
When creating the queries think of what Mr. John Doe is interested in given their profession lawyer. What information does Mr. John Doe need to fulfill their goal of inform about legal inquiries?. 
Make sure the queries are as realistic as possible. That means that when writing the queries use words that are realistic given that Mr. John Doe is 55 years old. 
Also add here roughly to the length of 4 words, as it would be unrealistic for Mr. John Doe to write different length queries. 
Formulate your words english as a native speaker, uses legal terms in latin. When writing the Queries also remember that Mr. John Doe is male. 
Format the queries as one python dictionary, where the keys are `keywords`, `questions` and `queries`. Write them with the following steps:

1. (keywords): Identify important keywords that fit to what Mr. John Doe needs to know to reach their goal of inform about legal inquiries about the topic. Remember that the topic itself is not a keyword but has to appear in all queries and do not find more than 3 keywords!!
2. (Questions):  Try to formulate questions that are as realistic as possible given the description of Mr. John Doe and the topic. Use the keywords to formulate the questions. Remember that the topic itself is not a keyword but has to appear in all queries!!
3. (Queries): Rewrite the questions and consider that they have to fit roughly into 4 words and that they’re not formulated as a question and without a question mark. Remeber that each query has to speak for itself. 

Use the following framework for the dictionary: 

{
""keywords"": [""keyword 1"", ""keyword 2"", ""keyword 3""],
""questions"" : {
1 : ""question 1"", 
2: ""question 2"", 
3: ""question 3"",
... ; ..., 
n : ""question n""
},
""queries"" : {
1 : ""querie 1"", 
2 : ""querie 2"", 
3 : ""querie 3"",
... : ...,
n :  ""querie n""
}
}

Please generate 10 search queries that could have been written by Mr. John Doe to do research on the following.
Topic: mercy killing.
Description: Identify documents that discuss mercy killings.","{'keywords': ['mercy killing', 'legal inquiries', 'documents'], 'questions': {'1': 'What is mercy killing?', '2': 'What are the legal implications of mercy killing?', '3': 'What documents discuss mercy killing?', '4': 'What is the history of mercy killing?', '5': 'What are the ethical considerations of mercy killing?', '6': 'What are the different types of mercy killing?', '7': 'What are the arguments for and against mercy killing?', '8': 'What are the consequences of mercy killing?', '9': 'What are the laws regarding mercy killing?', '10': 'What are the court cases related to mercy killing?'}, 'queries': {'1': 'Define mercy killing', '2': 'Legal implications of mercy killing', '3': 'Documents on mercy killing', '4': 'History of mercy killing', '5': 'Ethical considerations of mercy killing', '6': 'Types of mercy killing', '7': 'Arguments for mercy killing', '8': 'Consequences of mercy killing', '9': 'Laws on mercy killing', '10': 'Court cases on mercy killing'}}",Mr. John Doe
127,375,"I want you to formulate queries about a specific topic. When writing the queries write them in the style of Mr. John Doe who wants to identify relevant document for the specific topic, to fulfill their goal of inform about legal inquiries. 
When creating the queries think of what Mr. John Doe is interested in given their profession lawyer. What information does Mr. John Doe need to fulfill their goal of inform about legal inquiries?. 
Make sure the queries are as realistic as possible. That means that when writing the queries use words that are realistic given that Mr. John Doe is 55 years old. 
Also add here roughly to the length of 4 words, as it would be unrealistic for Mr. John Doe to write different length queries. 
Formulate your words english as a native speaker, uses legal terms in latin. When writing the Queries also remember that Mr. John Doe is male. 
Format the queries as one python dictionary, where the keys are `keywords`, `questions` and `queries`. Write them with the following steps:

1. (keywords): Identify important keywords that fit to what Mr. John Doe needs to know to reach their goal of inform about legal inquiries about the topic. Remember that the topic itself is not a keyword but has to appear in all queries and do not find more than 3 keywords!!
2. (Questions):  Try to formulate questions that are as realistic as possible given the description of Mr. John Doe and the topic. Use the keywords to formulate the questions. Remember that the topic itself is not a keyword but has to appear in all queries!!
3. (Queries): Rewrite the questions and consider that they have to fit roughly into 4 words and that they’re not formulated as a question and without a question mark. Remeber that each query has to speak for itself. 

Use the following framework for the dictionary: 

{
""keywords"": [""keyword 1"", ""keyword 2"", ""keyword 3""],
""questions"" : {
1 : ""question 1"", 
2: ""question 2"", 
3: ""question 3"",
... ; ..., 
n : ""question n""
},
""queries"" : {
1 : ""querie 1"", 
2 : ""querie 2"", 
3 : ""querie 3"",
... : ...,
n :  ""querie n""
}
}

Please generate 10 search queries that could have been written by Mr. John Doe to do research on the following.
Topic: hydrogen energy.
Description: What is the status of research on hydrogen as a feasible energy source?","{'keywords': ['hydrogen', 'energy', 'research'], 'questions': {'1': 'What is hydrogen energy?', '2': 'What is the current research on hydrogen energy?', '3': 'What are the benefits of hydrogen energy?', '4': 'What are the drawbacks of hydrogen energy?', '5': 'What are the legal implications of using hydrogen energy?', '6': 'What are the safety concerns of using hydrogen energy?', '7': 'What are the environmental impacts of using hydrogen energy?', '8': 'What is the future of hydrogen energy?', '9': 'What are the costs of using hydrogen energy?', '10': 'What are the technological advancements in hydrogen energy?'}, 'queries': {'1': 'Define hydrogen energy', '2': 'Current hydrogen energy research', '3': 'Benefits of hydrogen energy', '4': 'Drawbacks of hydrogen energy', '5': 'Legal implications of hydrogen energy', '6': 'Safety concerns of hydrogen energy', '7': 'Environmental impact of hydrogen energy', '8': 'Future of hydrogen energy', '9': 'Costs of hydrogen energy', '10': 'Technological advancements in hydrogen energy'}}",Mr. John Doe
128,404,"I want you to formulate queries about a specific topic. When writing the queries write them in the style of Mr. John Doe who wants to identify relevant document for the specific topic, to fulfill their goal of inform about legal inquiries. 
When creating the queries think of what Mr. John Doe is interested in given their profession lawyer. What information does Mr. John Doe need to fulfill their goal of inform about legal inquiries?. 
Make sure the queries are as realistic as possible. That means that when writing the queries use words that are realistic given that Mr. John Doe is 55 years old. 
Also add here roughly to the length of 4 words, as it would be unrealistic for Mr. John Doe to write different length queries. 
Formulate your words english as a native speaker, uses legal terms in latin. When writing the Queries also remember that Mr. John Doe is male. 
Format the queries as one python dictionary, where the keys are `keywords`, `questions` and `queries`. Write them with the following steps:

1. (keywords): Identify important keywords that fit to what Mr. John Doe needs to know to reach their goal of inform about legal inquiries about the topic. Remember that the topic itself is not a keyword but has to appear in all queries and do not find more than 3 keywords!!
2. (Questions):  Try to formulate questions that are as realistic as possible given the description of Mr. John Doe and the topic. Use the keywords to formulate the questions. Remember that the topic itself is not a keyword but has to appear in all queries!!
3. (Queries): Rewrite the questions and consider that they have to fit roughly into 4 words and that they’re not formulated as a question and without a question mark. Remeber that each query has to speak for itself. 

Use the following framework for the dictionary: 

{
""keywords"": [""keyword 1"", ""keyword 2"", ""keyword 3""],
""questions"" : {
1 : ""question 1"", 
2: ""question 2"", 
3: ""question 3"",
... ; ..., 
n : ""question n""
},
""queries"" : {
1 : ""querie 1"", 
2 : ""querie 2"", 
3 : ""querie 3"",
... : ...,
n :  ""querie n""
}
}

Please generate 10 search queries that could have been written by Mr. John Doe to do research on the following.
Topic: Ireland, peace talks.
Description: How often were the peace talks in Ireland delayed or disrupted as a result of acts of violence?","{'keywords': ['Ireland', 'peace talks', 'violence'], 'questions': {'1': 'How often were peace talks delayed?', '2': 'Were peace talks disrupted?', '3': 'What caused disruptions?', '4': 'Were acts of violence involved?', '5': 'How frequent were disruptions?', '6': 'What was the impact of violence?', '7': 'Did violence affect negotiations?', '8': 'Were there any fatalities?', '9': 'What was the response?', '10': 'Were there any consequences?'}, 'queries': {'1': 'Delay frequency peace talks?', '2': 'Disruptions peace talks?', '3': 'Causes of disruptions?', '4': 'Violence in peace talks?', '5': 'Frequency of disruptions?', '6': 'Impact of violence talks?', '7': 'Violence affect negotiations?', '8': 'Fatalities in peace talks?', '9': 'Response to disruptions?', '10': 'Consequences of disruptions?'}}",Mr. John Doe
129,416,"I want you to formulate queries about a specific topic. When writing the queries write them in the style of Mr. John Doe who wants to identify relevant document for the specific topic, to fulfill their goal of inform about legal inquiries. 
When creating the queries think of what Mr. John Doe is interested in given their profession lawyer. What information does Mr. John Doe need to fulfill their goal of inform about legal inquiries?. 
Make sure the queries are as realistic as possible. That means that when writing the queries use words that are realistic given that Mr. John Doe is 55 years old. 
Also add here roughly to the length of 4 words, as it would be unrealistic for Mr. John Doe to write different length queries. 
Formulate your words english as a native speaker, uses legal terms in latin. When writing the Queries also remember that Mr. John Doe is male. 
Format the queries as one python dictionary, where the keys are `keywords`, `questions` and `queries`. Write them with the following steps:

1. (keywords): Identify important keywords that fit to what Mr. John Doe needs to know to reach their goal of inform about legal inquiries about the topic. Remember that the topic itself is not a keyword but has to appear in all queries and do not find more than 3 keywords!!
2. (Questions):  Try to formulate questions that are as realistic as possible given the description of Mr. John Doe and the topic. Use the keywords to formulate the questions. Remember that the topic itself is not a keyword but has to appear in all queries!!
3. (Queries): Rewrite the questions and consider that they have to fit roughly into 4 words and that they’re not formulated as a question and without a question mark. Remeber that each query has to speak for itself. 

Use the following framework for the dictionary: 

{
""keywords"": [""keyword 1"", ""keyword 2"", ""keyword 3""],
""questions"" : {
1 : ""question 1"", 
2: ""question 2"", 
3: ""question 3"",
... ; ..., 
n : ""question n""
},
""queries"" : {
1 : ""querie 1"", 
2 : ""querie 2"", 
3 : ""querie 3"",
... : ...,
n :  ""querie n""
}
}

Please generate 10 search queries that could have been written by Mr. John Doe to do research on the following.
Topic: Three Gorges Project.
Description: What is the ongoing status of The Three Gorges Project?","{'keywords': ['Three Gorges Project', 'status', 'legal inquiries'], 'questions': {'1': 'What is the current status?', '2': 'What are the legal implications?', '3': 'What is the environmental impact?', '4': 'What is the economic impact?', '5': 'What is the social impact?', '6': 'What are the safety concerns?', '7': ""What is the government's role?"", '8': ""What is the project's history?"", '9': ""What are the project's benefits?"", '10': ""What are the project's drawbacks?""}, 'queries': {'1': 'Current status update', '2': 'Legal implications analysis', '3': 'Environmental impact assessment', '4': 'Economic impact evaluation', '5': 'Social impact evaluation', '6': 'Safety concerns overview', '7': ""Government's role analysis"", '8': ""Project's history review"", '9': ""Project's benefits analysis"", '10': ""Project's drawbacks evaluation""}}",Mr. John Doe
130,408,"I want you to formulate queries about a specific topic. When writing the queries write them in the style of Mr. John Doe who wants to identify relevant document for the specific topic, to fulfill their goal of inform about legal inquiries. 
When creating the queries think of what Mr. John Doe is interested in given their profession lawyer. What information does Mr. John Doe need to fulfill their goal of inform about legal inquiries?. 
Make sure the queries are as realistic as possible. That means that when writing the queries use words that are realistic given that Mr. John Doe is 55 years old. 
Also add here roughly to the length of 4 words, as it would be unrealistic for Mr. John Doe to write different length queries. 
Formulate your words english as a native speaker, uses legal terms in latin. When writing the Queries also remember that Mr. John Doe is male. 
Format the queries as one python dictionary, where the keys are `keywords`, `questions` and `queries`. Write them with the following steps:

1. (keywords): Identify important keywords that fit to what Mr. John Doe needs to know to reach their goal of inform about legal inquiries about the topic. Remember that the topic itself is not a keyword but has to appear in all queries and do not find more than 3 keywords!!
2. (Questions):  Try to formulate questions that are as realistic as possible given the description of Mr. John Doe and the topic. Use the keywords to formulate the questions. Remember that the topic itself is not a keyword but has to appear in all queries!!
3. (Queries): Rewrite the questions and consider that they have to fit roughly into 4 words and that they’re not formulated as a question and without a question mark. Remeber that each query has to speak for itself. 

Use the following framework for the dictionary: 

{
""keywords"": [""keyword 1"", ""keyword 2"", ""keyword 3""],
""questions"" : {
1 : ""question 1"", 
2: ""question 2"", 
3: ""question 3"",
... ; ..., 
n : ""question n""
},
""queries"" : {
1 : ""querie 1"", 
2 : ""querie 2"", 
3 : ""querie 3"",
... : ...,
n :  ""querie n""
}
}

Please generate 10 search queries that could have been written by Mr. John Doe to do research on the following.
Topic: tropical storms.
Description: What tropical storms (hurricanes and typhoons) have caused significant property damage and loss of life?","{'keywords': ['tropical storms', 'hurricanes', 'typhoons'], 'questions': {'1': 'What are tropical storms?', '2': 'What is a hurricane?', '3': 'What is a typhoon?', '4': 'What is property damage?', '5': 'What is loss of life?', '6': 'Which tropical storms caused significant property damage?', '7': 'Which tropical storms caused loss of life?', '8': 'What is the most destructive tropical storm?', '9': 'What is the deadliest tropical storm?', '10': 'What is the costliest tropical storm?'}, 'queries': {'1': 'Define tropical storms', '2': 'Define hurricanes', '3': 'Define typhoons', '4': 'Define property damage', '5': 'Define loss of life', '6': 'Tropical storms property damage', '7': 'Tropical storms loss of life', '8': 'Most destructive tropical storm', '9': 'Deadliest tropical storm', '10': 'Costliest tropical storm'}}",Mr. John Doe
131,419,"I want you to formulate queries about a specific topic. When writing the queries write them in the style of Mr. John Doe who wants to identify relevant document for the specific topic, to fulfill their goal of inform about legal inquiries. 
When creating the queries think of what Mr. John Doe is interested in given their profession lawyer. What information does Mr. John Doe need to fulfill their goal of inform about legal inquiries?. 
Make sure the queries are as realistic as possible. That means that when writing the queries use words that are realistic given that Mr. John Doe is 55 years old. 
Also add here roughly to the length of 4 words, as it would be unrealistic for Mr. John Doe to write different length queries. 
Formulate your words english as a native speaker, uses legal terms in latin. When writing the Queries also remember that Mr. John Doe is male. 
Format the queries as one python dictionary, where the keys are `keywords`, `questions` and `queries`. Write them with the following steps:

1. (keywords): Identify important keywords that fit to what Mr. John Doe needs to know to reach their goal of inform about legal inquiries about the topic. Remember that the topic itself is not a keyword but has to appear in all queries and do not find more than 3 keywords!!
2. (Questions):  Try to formulate questions that are as realistic as possible given the description of Mr. John Doe and the topic. Use the keywords to formulate the questions. Remember that the topic itself is not a keyword but has to appear in all queries!!
3. (Queries): Rewrite the questions and consider that they have to fit roughly into 4 words and that they’re not formulated as a question and without a question mark. Remeber that each query has to speak for itself. 

Use the following framework for the dictionary: 

{
""keywords"": [""keyword 1"", ""keyword 2"", ""keyword 3""],
""questions"" : {
1 : ""question 1"", 
2: ""question 2"", 
3: ""question 3"",
... ; ..., 
n : ""question n""
},
""queries"" : {
1 : ""querie 1"", 
2 : ""querie 2"", 
3 : ""querie 3"",
... : ...,
n :  ""querie n""
}
}

Please generate 10 search queries that could have been written by Mr. John Doe to do research on the following.
Topic: recycle, automobile tires.
Description: What new uses have been developed for old automobile tires as a means of tire recycling?","{'keywords': ['recycle', 'automobile tires', 'new uses'], 'questions': {'1': 'What are new uses?', '2': 'How to recycle tires?', '3': 'What are tire alternatives?', '4': 'What is tire disposal?', '5': 'What is tire waste?', '6': 'What is tire management?', '7': 'What is tire regulation?', '8': 'What is tire legislation?', '9': 'What is tire innovation?', '10': 'What is tire technology?'}, 'queries': {'1': 'New tire uses found', '2': 'Tire recycling methods', '3': 'Tire alternatives available', '4': 'Tire disposal regulations explained', '5': 'Tire waste management techniques', '6': 'Tire management strategies analyzed', '7': 'Tire regulation overview provided', '8': 'Tire legislation explained briefly', '9': 'Tire innovation trends analyzed', '10': 'Tire technology advancements reviewed'}}",Mr. John Doe
132,423,"I want you to formulate queries about a specific topic. When writing the queries write them in the style of Mr. John Doe who wants to identify relevant document for the specific topic, to fulfill their goal of inform about legal inquiries. 
When creating the queries think of what Mr. John Doe is interested in given their profession lawyer. What information does Mr. John Doe need to fulfill their goal of inform about legal inquiries?. 
Make sure the queries are as realistic as possible. That means that when writing the queries use words that are realistic given that Mr. John Doe is 55 years old. 
Also add here roughly to the length of 4 words, as it would be unrealistic for Mr. John Doe to write different length queries. 
Formulate your words english as a native speaker, uses legal terms in latin. When writing the Queries also remember that Mr. John Doe is male. 
Format the queries as one python dictionary, where the keys are `keywords`, `questions` and `queries`. Write them with the following steps:

1. (keywords): Identify important keywords that fit to what Mr. John Doe needs to know to reach their goal of inform about legal inquiries about the topic. Remember that the topic itself is not a keyword but has to appear in all queries and do not find more than 3 keywords!!
2. (Questions):  Try to formulate questions that are as realistic as possible given the description of Mr. John Doe and the topic. Use the keywords to formulate the questions. Remember that the topic itself is not a keyword but has to appear in all queries!!
3. (Queries): Rewrite the questions and consider that they have to fit roughly into 4 words and that they’re not formulated as a question and without a question mark. Remeber that each query has to speak for itself. 

Use the following framework for the dictionary: 

{
""keywords"": [""keyword 1"", ""keyword 2"", ""keyword 3""],
""questions"" : {
1 : ""question 1"", 
2: ""question 2"", 
3: ""question 3"",
... ; ..., 
n : ""question n""
},
""queries"" : {
1 : ""querie 1"", 
2 : ""querie 2"", 
3 : ""querie 3"",
... : ...,
n :  ""querie n""
}
}

Please generate 10 search queries that could have been written by Mr. John Doe to do research on the following.
Topic: Milosevic, Mirjana Markovic.
Description: Find references to Milosevic's wife, Mirjana Markovic.","{'keywords': ['Milosevic', 'Mirjana Markovic', 'legal inquiries'], 'questions': {'1': 'Who is Mirjana Markovic?', '2': 'What is her involvement?', '3': 'What is her legal status?', '4': 'What is her background?', '5': 'What is her role?', '6': 'What is her relation?', '7': 'What is her influence?', '8': 'What is her ideology?', '9': 'What is her political stance?', '10': 'What is her impact?'}, 'queries': {'1': 'Mirjana Markovic biography', '2': 'Mirjana Markovic involvement Milosevic', '3': 'Mirjana Markovic legal status', '4': 'Mirjana Markovic background information', '5': 'Mirjana Markovic role in Milosevic regime', '6': 'Mirjana Markovic relation to Milosevic', '7': 'Mirjana Markovic influence on Milosevic', '8': 'Mirjana Markovic ideology Milosevic', '9': 'Mirjana Markovic political stance', '10': 'Mirjana Markovic impact on Yugoslavia'}}",Mr. John Doe
133,427,"I want you to formulate queries about a specific topic. When writing the queries write them in the style of Mr. John Doe who wants to identify relevant document for the specific topic, to fulfill their goal of inform about legal inquiries. 
When creating the queries think of what Mr. John Doe is interested in given their profession lawyer. What information does Mr. John Doe need to fulfill their goal of inform about legal inquiries?. 
Make sure the queries are as realistic as possible. That means that when writing the queries use words that are realistic given that Mr. John Doe is 55 years old. 
Also add here roughly to the length of 4 words, as it would be unrealistic for Mr. John Doe to write different length queries. 
Formulate your words english as a native speaker, uses legal terms in latin. When writing the Queries also remember that Mr. John Doe is male. 
Format the queries as one python dictionary, where the keys are `keywords`, `questions` and `queries`. Write them with the following steps:

1. (keywords): Identify important keywords that fit to what Mr. John Doe needs to know to reach their goal of inform about legal inquiries about the topic. Remember that the topic itself is not a keyword but has to appear in all queries and do not find more than 3 keywords!!
2. (Questions):  Try to formulate questions that are as realistic as possible given the description of Mr. John Doe and the topic. Use the keywords to formulate the questions. Remember that the topic itself is not a keyword but has to appear in all queries!!
3. (Queries): Rewrite the questions and consider that they have to fit roughly into 4 words and that they’re not formulated as a question and without a question mark. Remeber that each query has to speak for itself. 

Use the following framework for the dictionary: 

{
""keywords"": [""keyword 1"", ""keyword 2"", ""keyword 3""],
""questions"" : {
1 : ""question 1"", 
2: ""question 2"", 
3: ""question 3"",
... ; ..., 
n : ""question n""
},
""queries"" : {
1 : ""querie 1"", 
2 : ""querie 2"", 
3 : ""querie 3"",
... : ...,
n :  ""querie n""
}
}

Please generate 10 search queries that could have been written by Mr. John Doe to do research on the following.
Topic: UV damage, eyes.
Description: Find documents that discuss the damage ultraviolet (UV) light from the sun can do to eyes.","{'keywords': ['UV damage', 'eyes'], 'questions': {'1': 'What is UV damage?', '2': 'How does UV damage eyes?', '3': 'What are the effects of UV on eyes?', '4': 'What are the symptoms of UV damage?', '5': 'How to prevent UV damage?', '6': 'What are the legal implications of UV damage?', '7': 'What is the treatment for UV damage?', '8': 'What are the long-term effects of UV damage?', '9': 'What are the risk factors for UV damage?', '10': 'What are the different types of UV damage?'}, 'queries': {'1': 'UV damage definition', '2': 'UV damage eyes mechanism', '3': 'Effects of UV on eyes', '4': 'Symptoms of UV damage', '5': 'Prevent UV damage measures', '6': 'Legal implications UV damage', '7': 'Treatment UV damage eyes', '8': 'Long-term effects UV damage', '9': 'Risk factors UV damage', '10': 'Types of UV damage'}}",Mr. John Doe
134,414,"I want you to formulate queries about a specific topic. When writing the queries write them in the style of Mr. John Doe who wants to identify relevant document for the specific topic, to fulfill their goal of inform about legal inquiries. 
When creating the queries think of what Mr. John Doe is interested in given their profession lawyer. What information does Mr. John Doe need to fulfill their goal of inform about legal inquiries?. 
Make sure the queries are as realistic as possible. That means that when writing the queries use words that are realistic given that Mr. John Doe is 55 years old. 
Also add here roughly to the length of 4 words, as it would be unrealistic for Mr. John Doe to write different length queries. 
Formulate your words english as a native speaker, uses legal terms in latin. When writing the Queries also remember that Mr. John Doe is male. 
Format the queries as one python dictionary, where the keys are `keywords`, `questions` and `queries`. Write them with the following steps:

1. (keywords): Identify important keywords that fit to what Mr. John Doe needs to know to reach their goal of inform about legal inquiries about the topic. Remember that the topic itself is not a keyword but has to appear in all queries and do not find more than 3 keywords!!
2. (Questions):  Try to formulate questions that are as realistic as possible given the description of Mr. John Doe and the topic. Use the keywords to formulate the questions. Remember that the topic itself is not a keyword but has to appear in all queries!!
3. (Queries): Rewrite the questions and consider that they have to fit roughly into 4 words and that they’re not formulated as a question and without a question mark. Remeber that each query has to speak for itself. 

Use the following framework for the dictionary: 

{
""keywords"": [""keyword 1"", ""keyword 2"", ""keyword 3""],
""questions"" : {
1 : ""question 1"", 
2: ""question 2"", 
3: ""question 3"",
... ; ..., 
n : ""question n""
},
""queries"" : {
1 : ""querie 1"", 
2 : ""querie 2"", 
3 : ""querie 3"",
... : ...,
n :  ""querie n""
}
}

Please generate 10 search queries that could have been written by Mr. John Doe to do research on the following.
Topic: Cuba, sugar, exports.
Description: How much sugar does Cuba export and which countries import it?","{'keywords': ['Cuba', 'sugar', 'exports'], 'questions': {'1': ""What is Cuba's sugar production?"", '2': 'Which countries import Cuban sugar?', '3': 'What is the volume of Cuban sugar exports?', '4': 'What is the value of Cuban sugar exports?', '5': 'What is the price of Cuban sugar?', '6': 'What is the history of Cuban sugar exports?', '7': 'What are the legal requirements for Cuban sugar exports?', '8': 'What is the impact of US embargo on Cuban sugar exports?', '9': 'What is the future of Cuban sugar exports?', '10': 'What are the risks of investing in Cuban sugar exports?'}, 'queries': {'1': 'Cuba sugar production volume', '2': 'Cuban sugar import countries', '3': 'Cuban sugar export volume', '4': 'Cuban sugar export value', '5': 'Cuban sugar price analysis', '6': 'Cuban sugar export history', '7': 'Cuban sugar export regulations', '8': 'US embargo on Cuban sugar', '9': 'Future of Cuban sugar exports', '10': 'Risks of Cuban sugar investment'}}",Mr. John Doe
